Hora_Ocorrencia_Exata,Direcao_Executada,Preco_Entrada,Gatilho_EMA9,Gatilho_SMA21,Filtro_VWAP,Trajetoria_Pontos
2026-04-02 10:40:03,COMPRA,185960.0,186104.1,186061.43,185932.94,"[20, 5, 30, 30, 25, 25, 45, 30, 30, 10, 15, 5, 10, 15, 15, 15, 0, 45, 65, 55, 75, 70, 90, 125, 125, 110, 90, 90, 70, 85, 70, 75, 55, 70, 55, 35, 40, 45, 75, 65, 55, 70, 80, 100, 75, 60, 75, 70, 60, 55, 60, 65, 75, 100, 110, 110, 105, 120, 100, 90, 135, 115, 125, 135, 145, 145, 130, 115, 105, 105, 105, 80, 60, 50, 50, 25, 45, 25, 15, 20, 50, 40, 45, 55, 60, 65, 60, 70, 70, 75, 80, 90, 125, 120, 145, 205, 195, 195, 155, 190, 215, 200, 210, 215, 205, 200, 230, 240, 225, 215, 235, 245, 220, 245, 285]"
